15:12:07.595 INFO  manager.ApplicationManager - All tests rus in Chrome Browser
15:12:15.457 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:15.618 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Address']
15:12:15.643 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Address']
15:12:15.643 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:15.685 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:15.808 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='description']
15:12:15.827 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='description']
15:12:15.828 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:15.864 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:16.390 INFO  manager.ListenerWD - Before find element: By.cssSelector: .add_form__2rsm2>button
15:12:16.408 INFO  manager.ListenerWD - element found success: By.cssSelector: .add_form__2rsm2>button
15:12:16.409 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:16.453 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:16.453 INFO  manager.ListenerWD - Before find element: By.cssSelector: h2
15:12:17.030 INFO  manager.ListenerWD - element found success: By.cssSelector: h2
15:12:17.047 INFO  manager.ListenerWD - get text from the element with text: Tony
15:12:17.055 INFO  manager.ListenerWD - got the text successful
15:12:17.060 INFO  manager.ListenerWD - Before find element: By.cssSelector: h3
15:12:17.077 INFO  manager.ListenerWD - element found success: By.cssSelector: h3
15:12:17.085 INFO  manager.ListenerWD - get text from the element with text: 356594645687
15:12:17.093 INFO  manager.ListenerWD - got the text successful
15:12:17.096 INFO  tests.TestBase - ==========================================
15:12:17.097 INFO  tests.TestBase - Name of method ---> addContactSuccessAllFields
15:12:17.097 INFO  tests.TestBase - Tests run with data: --->Contact(name=TonyReq, lastName=Stark, email=stark@gmail.com, address=NY, phone=356594463245987, description=null)
15:12:17.098 INFO  manager.ListenerWD - Before find element: By.cssSelector: a[href='/add']
15:12:17.120 INFO  manager.ListenerWD - element found success: By.cssSelector: a[href='/add']
15:12:17.120 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:17.152 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:17.152 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Name']
15:12:17.167 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Name']
15:12:17.167 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:17.208 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:17.351 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Last Name']
15:12:17.368 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Last Name']
15:12:17.368 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:17.413 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:17.585 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Phone']
15:12:17.598 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Phone']
15:12:17.599 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:17.632 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:17.778 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='email']
15:12:17.797 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='email']
15:12:17.798 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:17.835 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:17.989 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Address']
15:12:18.009 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Address']
15:12:18.011 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:18.046 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:18.166 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='description']
15:12:18.182 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='description']
15:12:18.182 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:18.215 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:18.611 INFO  manager.ListenerWD - Before find element: By.cssSelector: .add_form__2rsm2>button
15:12:18.631 INFO  manager.ListenerWD - element found success: By.cssSelector: .add_form__2rsm2>button
15:12:18.631 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:18.681 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:18.681 INFO  manager.ListenerWD - Before find element: By.cssSelector: h2
15:12:19.062 INFO  manager.ListenerWD - element found success: By.cssSelector: h2
15:12:19.067 INFO  manager.ListenerWD - get text from the element with text: Tony
15:12:19.074 INFO  manager.ListenerWD - got the text successful
15:12:19.084 INFO  manager.ListenerWD - get text from the element with text: TonyReq
15:12:19.091 INFO  manager.ListenerWD - got the text successful
15:12:19.092 INFO  manager.ListenerWD - Before find element: By.cssSelector: h3
15:12:19.109 INFO  manager.ListenerWD - element found success: By.cssSelector: h3
15:12:19.115 INFO  manager.ListenerWD - get text from the element with text: 356594645687
15:12:19.121 INFO  manager.ListenerWD - got the text successful
15:12:19.128 INFO  manager.ListenerWD - get text from the element with text: 356594463245987
15:12:19.135 INFO  manager.ListenerWD - got the text successful
15:12:19.136 INFO  tests.TestBase - ==========================================
15:12:19.137 INFO  tests.TestBase - Name of method ---> addContactSuccessAllFields
15:12:19.137 INFO  tests.TestBase - Tests run with data: --->Contact(name=Tony, lastName=Stark, email=stark@gmail.com, address=NY, phone=356594645687, description=all fields)
15:12:19.137 INFO  manager.ListenerWD - Before find element: By.cssSelector: a[href='/add']
15:12:19.159 INFO  manager.ListenerWD - element found success: By.cssSelector: a[href='/add']
15:12:19.160 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:19.199 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:19.199 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Name']
15:12:19.220 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Name']
15:12:19.220 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:19.263 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:19.396 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Last Name']
15:12:19.405 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Last Name']
15:12:19.405 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:19.443 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:19.596 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Phone']
15:12:19.608 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Phone']
15:12:19.608 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:19.643 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:19.785 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='email']
15:12:19.795 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='email']
15:12:19.796 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:19.827 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:19.979 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Address']
15:12:19.995 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Address']
15:12:19.995 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:20.029 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:20.148 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='description']
15:12:20.168 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='description']
15:12:20.168 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:20.202 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:20.636 INFO  manager.ListenerWD - Before find element: By.cssSelector: .add_form__2rsm2>button
15:12:20.655 INFO  manager.ListenerWD - element found success: By.cssSelector: .add_form__2rsm2>button
15:12:20.655 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:20.683 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:20.684 INFO  manager.ListenerWD - Before find element: By.cssSelector: h2
15:12:21.074 INFO  manager.ListenerWD - element found success: By.cssSelector: h2
15:12:21.085 INFO  manager.ListenerWD - get text from the element with text: Tony
15:12:21.097 INFO  manager.ListenerWD - got the text successful
15:12:21.098 INFO  manager.ListenerWD - Before find element: By.cssSelector: h3
15:12:21.122 INFO  manager.ListenerWD - element found success: By.cssSelector: h3
15:12:21.130 INFO  manager.ListenerWD - get text from the element with text: 356594645687
15:12:21.136 INFO  manager.ListenerWD - got the text successful
15:12:21.137 INFO  tests.TestBase - ==========================================
15:12:21.137 INFO  tests.TestBase - Name of method ---> addContactSuccessAllFields
15:12:21.138 INFO  tests.TestBase - Tests run with data: --->Contact(name=TonyReq, lastName=Stark, email=stark@gmail.com, address=NY, phone=356594463245987, description=null)
15:12:21.138 INFO  manager.ListenerWD - Before find element: By.cssSelector: a[href='/add']
15:12:21.150 INFO  manager.ListenerWD - element found success: By.cssSelector: a[href='/add']
15:12:21.150 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:21.182 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:21.182 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Name']
15:12:21.199 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Name']
15:12:21.199 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:21.232 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:21.356 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Last Name']
15:12:21.367 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Last Name']
15:12:21.367 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:21.400 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:21.530 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Phone']
15:12:21.541 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Phone']
15:12:21.542 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:21.587 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:21.733 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='email']
15:12:21.745 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='email']
15:12:21.746 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:21.774 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:21.870 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Address']
15:12:21.882 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Address']
15:12:21.882 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:21.914 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:21.987 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='description']
15:12:22.007 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='description']
15:12:22.007 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:22.046 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:22.459 INFO  manager.ListenerWD - Before find element: By.cssSelector: .add_form__2rsm2>button
15:12:22.483 INFO  manager.ListenerWD - element found success: By.cssSelector: .add_form__2rsm2>button
15:12:22.484 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:22.511 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: .add_form__2rsm2>button]
15:12:22.512 INFO  manager.ListenerWD - Before find element: By.cssSelector: h2
15:12:22.938 INFO  manager.ListenerWD - element found success: By.cssSelector: h2
15:12:22.950 INFO  manager.ListenerWD - get text from the element with text: Tony
15:12:22.961 INFO  manager.ListenerWD - got the text successful
15:12:22.968 INFO  manager.ListenerWD - get text from the element with text: TonyReq
15:12:22.973 INFO  manager.ListenerWD - got the text successful
15:12:22.973 INFO  manager.ListenerWD - Before find element: By.cssSelector: h3
15:12:22.993 INFO  manager.ListenerWD - element found success: By.cssSelector: h3
15:12:23.002 INFO  manager.ListenerWD - get text from the element with text: 356594645687
15:12:23.011 INFO  manager.ListenerWD - got the text successful
15:12:23.016 INFO  manager.ListenerWD - get text from the element with text: 356594463245987
15:12:23.024 INFO  manager.ListenerWD - got the text successful
15:12:23.024 INFO  tests.TestBase - ==========================================
15:12:23.025 INFO  tests.TestBase - Name of method ---> addContactSuccessAllFields
15:12:23.026 INFO  tests.TestBase - Tests run with data: --->Contact(name=Tony, lastName=Stark, email=stark@gmail.com, address=NY, phone=356594645687, description=all fields)
15:12:23.026 INFO  manager.ListenerWD - Before find element: By.cssSelector: a[href='/add']
15:12:23.042 INFO  manager.ListenerWD - element found success: By.cssSelector: a[href='/add']
15:12:23.043 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:23.081 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: a[href='/add']]
15:12:23.082 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Name']
15:12:23.102 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Name']
15:12:23.102 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:23.139 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Name']]
15:12:23.253 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Last Name']
15:12:23.269 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Last Name']
15:12:23.270 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:23.303 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Last Name']]
15:12:23.384 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Phone']
15:12:23.398 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Phone']
15:12:23.398 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:23.427 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Phone']]
15:12:23.535 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='email']
15:12:23.556 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='email']
15:12:23.556 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:23.586 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='email']]
15:12:23.727 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='Address']
15:12:23.741 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='Address']
15:12:23.742 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:23.774 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='Address']]
15:12:23.862 INFO  manager.ListenerWD - Before find element: By.cssSelector: [placeholder='description']
15:12:23.880 INFO  manager.ListenerWD - element found success: By.cssSelector: [placeholder='description']
15:12:23.881 INFO  manager.ListenerWD - start method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
15:12:23.913 INFO  manager.ListenerWD - done method click on element[[ChromeDriver: chrome on WINDOWS (bee95fb9b5c3caf8cebb0ce21f2cc074)] -> css selector: [placeholder='description']]
